,L1_norm,L2_norm
2012-08-07,0.0025485804543011656,0.0006742129250508092
2012-08-08,0.018304625048200154,0.0035863921456346076
2012-08-09,0.01913542159632871,0.0036374966905467114
2012-08-10,0.01861713192187351,0.0036278820164008375
2012-08-13,0.01861713192187351,0.0036278820164008375
2012-08-14,0.021495613886731213,0.003685782868984531
2012-08-15,0.02305958982609383,0.0037739739512352042
2012-08-16,0.022938812749893643,0.0037730046871834555
2012-08-17,0.021022041811462003,0.003670961026880451
2012-08-20,0.023747869648650263,0.004091446934460474
2012-08-21,0.03449107381824446,0.004928051235206091
2012-08-22,0.0061412926546014525,0.0011990201996938705
2012-08-23,0.0061412926546014525,0.0011990201996938705
2012-08-24,0.008500202901732205,0.0014237926937314435
2012-08-27,0.0038064833938235344,0.0009422964504363881
2012-08-28,0.0022736198674339686,0.0006568605583008104
2012-08-29,0.0030738724655024426,0.0008198088606236494
2012-08-30,0.004512641347865156,0.0010298571228850725
2012-08-31,0.0035381662777442327,0.0009005236967966251
2012-09-04,0.0035381662777442327,0.0009005236967966251
2012-09-05,0.003806347197300051,0.0009370202997160718
2012-09-06,0.005338026647596064,0.0010946526728803914
2012-09-07,0.00840379798131708,0.0015081837082542603
2012-09-10,0.00840379798131708,0.0015081837082542603
2012-09-11,0.05264695462457476,0.005901163966091821
2012-09-12,0.04791330842596734,0.005310374406919859
2012-09-13,0.018799606460262606,0.003325852405150351
2012-09-14,0.018588705220679014,0.0033220066637390856
2012-09-17,0.017390307603536853,0.003266913582595785
2012-09-18,0.01657055890142252,0.003166557936294716
2012-09-19,0.013531327482939656,0.002604623908955464
2012-09-20,0.013531327482939656,0.002604623908955464
2012-09-21,0.013531327482939656,0.002604623908955464
2012-09-24,0.01356580566283836,0.0026048520979110447
2012-09-25,0.014694961179811696,0.002678067465718961
2012-09-26,0.012020119602962582,0.00232528130607982
2012-09-27,0.026550350167118264,0.003454662418077603
2012-09-28,0.0283249125745449,0.0035135207879674482
2012-10-01,0.02813034070915918,0.0035113393407378104
2012-10-02,0.02941548523915932,0.0035678563249335322
2012-10-03,0.02941548523915932,0.0035678563249335322
2012-10-04,0.022827779742905716,0.0030627856547093945
2012-10-05,0.022827779742905716,0.0030627856547093945
2012-10-08,0.022827779742905716,0.0030627856547093945
2012-10-09,0.019023343690505144,0.002810849533361482
2012-10-10,0.020236827161150415,0.0029235189746705885
2012-10-11,0.020379791278092165,0.002925233210571411
2012-10-12,0.02148445804333435,0.0031922370303628165
2012-10-15,0.02148445804333435,0.0031922370303628165
2012-10-16,0.02148445804333435,0.0031922370303628165
2012-10-17,0.023879630423075934,0.0032841541344413106
2012-10-18,0.027680520097534266,0.0035503110169095675
2012-10-19,0.03090207385669054,0.003754079699497367
2012-10-22,0.022901833609742177,0.0031369190743307327
2012-10-23,0.023133366969692162,0.0031418658044575693
2012-10-24,0.03217602637323559,0.0037821079413238408
2012-10-25,0.029440745299974713,0.00356373268847156
2012-10-26,0.03617708120247986,0.0041620477538536005
2012-10-31,0.021095546222278327,0.003254105000490301
2012-11-01,0.020358354930456547,0.003269983951098171
2012-11-02,0.020358354930456547,0.003269983951098171
2012-11-05,0.02296416934574898,0.0033499966557413267
2012-11-06,0.02311787985678782,0.0033515607292598963
2012-11-07,0.02311787985678782,0.0033515607292598963
2012-11-08,0.011928492435534819,0.0023997270968292017
2012-11-09,0.028935252332815926,0.005335151474038833
2012-11-12,0.027733442844765956,0.005313008900273845
2012-11-13,0.027733442844765956,0.005313008900273845
2012-11-14,0.027733442844765956,0.005313008900273845
2012-11-15,0.026035563948920114,0.005211105111713514
2012-11-16,0.026035563948920114,0.005211105111713514
2012-11-19,0.026035563948920114,0.005211105111713514
2012-11-20,0.025429213773224678,0.005071808107068163
2012-11-21,0.025429213773224678,0.005071808107068163
2012-11-23,0.02430973248876453,0.005038499864242809
2012-11-26,0.020757941483240953,0.004797962059490113
2012-11-27,0.019890256452127622,0.004773301240612336
2012-11-28,0.019246332482982527,0.00475891866175299
2012-11-29,0.01939005187140088,0.00477942109984349
2012-11-30,0.019458863947463906,0.004779916437704875
2012-12-03,0.018872583434487826,0.004761653728910978
2012-12-04,0.0188037713584248,0.004761156491047078
2012-12-05,0.0188037713584248,0.004761156491047078
2012-12-06,0.01939942925057736,0.004774439435836318
2012-12-07,0.031043441747675486,0.005831866631752765
2012-12-10,0.03125028111905019,0.005833855716527419
