date,norm
1988-09-25,0.0018788653163286095
1988-09-26,0.0012006320017534768
1988-09-27,0.009300583486312818
1988-09-28,0.009549862905255653
1988-09-29,0.009549862905255653
1988-09-30,0.010566692659952052
1988-10-01,0.01034179783958434
1988-10-02,0.005148112670754526
1988-10-03,0.005148112670754526
1988-10-04,0.004782676685307404
1988-10-05,0.004782676685307404
1988-10-06,0.004698994309247482
1988-10-07,0.004698994309247482
1988-10-08,0.004698994309247482
1988-10-09,0.004698994309247482
1988-10-10,0.004906227083330665
1988-10-11,0.00567871223949694
1988-10-12,0.00567871223949694
1988-10-13,0.0061333529612495755
1988-10-14,0.0061333529612495755
1988-10-15,0.006635275081664959
1988-10-16,0.006697858673841729
1988-10-17,0.00669787667794555
1988-10-18,0.00669787667794555
1988-10-19,0.00669787667794555
1988-10-20,0.00680673490913515
1988-10-21,0.0021128069879453055
1988-10-22,0.0021128069879453055
1988-10-23,0.0021128069879453055
1988-10-24,0.0018206744877670067
1988-10-25,0.005280077776066921
1988-10-26,0.006131413678424835
1988-10-27,0.004767224747457749
1988-10-28,0.006795924704040045
1988-10-29,0.006795924704040045
1988-10-30,0.006793547507269626
1988-10-31,0.008405407598193426
1988-11-01,0.01044791912511016
1988-11-02,0.015781934614075142
1988-11-03,0.014288501125210077
1988-11-04,0.014288501125210077
1988-11-05,0.014288501125210077
1988-11-06,0.014288501125210077
1988-11-07,0.01511886608139021
1988-11-08,0.01511886608139021
1988-11-09,0.01511886608139021
1988-11-10,0.015123657660899107
1988-11-11,0.015292840271227045
1988-11-12,0.015292840271227045
1988-11-13,0.014790983244704917
1988-11-14,0.01509046918989879
1988-11-15,0.01509046918989879
1988-11-16,0.01607041001990737
1988-11-17,0.016086115084156322
1988-11-18,0.016236513179072293
1988-11-19,0.016236513179072293
1988-11-20,0.016236513179072293
1988-11-21,0.016236513179072293
1988-11-22,0.016390286819131995
1988-11-23,0.007120842292283344
1988-11-24,0.007120842292283344
1988-11-25,0.0070991571605336385
1988-11-26,0.007099159358515772
1988-11-27,0.007099159358515772
1988-11-28,0.007099159358515772
1988-11-29,0.007099159358515772
1988-11-30,0.001804021218302063
1988-12-01,0.0008872467135515698
1988-12-02,0.013138529410627781
1988-12-03,0.013455594523721663
1988-12-04,0.01390303395372074
1988-12-05,0.01390303395372074
1988-12-06,0.01390303395372074
1988-12-07,0.011514922004520083
1988-12-08,0.011496487802309555
1988-12-09,0.011496487802309555
1988-12-10,0.011496487802309555
1988-12-11,0.011496487802309555
1988-12-12,0.005023321515651101
1988-12-13,0.005023321515651101
1988-12-14,0.005023321515651101
1988-12-15,0.0034177744870277837
1988-12-16,0.0034177744870277837
1988-12-17,0.0034177744870277837
1988-12-18,0.003702196370125935
1988-12-19,0.00831601513822117
1988-12-20,0.00831601513822117
1988-12-21,0.00757173753186815
1988-12-22,0.011915969797097529
1988-12-23,0.01257760848762614
1988-12-24,0.01257760848762614
1988-12-25,0.01257760848762614
1988-12-26,0.01257760848762614
1988-12-27,0.020058209306042744
1988-12-28,0.02026640256103116
1988-12-29,0.019833779720778835
1988-12-30,0.019833779720778835
1988-12-31,0.00846728585096873
1989-01-01,0.00846728585096873
1989-01-02,0.00846728585096873
1989-01-03,0.00846728585096873
1989-01-04,0.006381937807504595
1989-01-05,0.007600712886135039
1989-01-06,0.007600712886135039
1989-01-07,0.007600712886135039
1989-01-08,0.006764706779138946
1989-01-09,0.007000644788062412
1989-01-10,0.007000644788062412
1989-01-11,0.00786574920864789
1989-01-12,0.009475173320112055
1989-01-13,0.008651529170246232
1989-01-14,0.008651529170246232
1989-01-15,0.008651529170246232
1989-01-16,0.00889673296068243
1989-01-17,0.00889673296068243
1989-01-18,0.012336234623113694
1989-01-19,0.014232945714791638
1989-01-20,0.0147996535251672
1989-01-21,0.0147996535251672
1989-01-22,0.01417361203973229
1989-01-23,0.01417361203973229
1989-01-24,0.01417361203973229
1989-01-25,0.01452117661281056
1989-01-26,0.008822318796637687
1989-01-27,0.008885962771610467
1989-01-28,0.008885962771610467
1989-01-29,0.008885962771610467
1989-01-30,0.008927115280324874
1989-01-31,0.009942018718396858
1989-02-01,0.014471239538626883
1989-02-02,0.014471239538626883
1989-02-03,0.01448825205442645
1989-02-04,0.014033513996362022
1989-02-05,0.014157482082121605
1989-02-06,0.014275849767796998
1989-02-07,0.011984729402994873
1989-02-08,0.010806466047745522
1989-02-09,0.010806466047745522
1989-02-10,0.010696363760835603
1989-02-11,0.010105972600448885
1989-02-12,0.009479364857775546
1989-02-13,0.010379629206654915
1989-02-14,0.010379629206654915
1989-02-15,0.010379629206654915
1989-02-16,0.007257017452406538
1989-02-17,0.00980797588074382
1989-02-18,0.00980797588074382
1989-02-19,0.00980797588074382
1989-02-20,0.00980797588074382
1989-02-21,0.009521926504309055
1989-02-22,0.009521926504309055
1989-02-23,0.010018571272935794
1989-02-24,0.010018571272935794
1989-02-25,0.010671055461870114
1989-02-26,0.010519769543141532
1989-02-27,0.010831285515211519
1989-02-28,0.013704357830904719
1989-03-01,0.013704357830904719
1989-03-02,0.012327977814237126
1989-03-03,0.012306572522421719
1989-03-04,0.012306572522421719
1989-03-05,0.01134998037031255
1989-03-06,0.01134998037031255
1989-03-07,0.011337846093096958
1989-03-08,0.00778332195470234
1989-03-09,0.005572870873545832
1989-03-10,0.005572870873545832
1989-03-11,0.005318690781402657
1989-03-12,0.005081686945844313
1989-03-13,0.005081686945844313
1989-03-14,0.004064625252468336
1989-03-15,0.004064625252468336
1989-03-16,0.006225306014983678
1989-03-17,0.006225306014983678
1989-03-18,0.007025322877034892
1989-03-19,0.007025322877034892
1989-03-20,0.007025322877034892
1989-03-21,0.007025322877034892
1989-03-22,0.006110710386443188
1989-03-23,0.006110710386443188
1989-03-24,0.006110710386443188
1989-03-25,0.006110710386443188
1989-03-26,0.006110315455812127
1989-03-27,0.006110315455812127
1989-03-28,0.006110315455812127
1989-03-29,0.006099363949663345
1989-03-30,0.010724553012872281
1989-03-31,0.01048433834233674
1989-04-01,0.01048433834233674
1989-04-02,0.01048433834233674
1989-04-03,0.01048433834233674
1989-04-04,0.010522337484614657
1989-04-05,0.010522337484614657
1989-04-06,0.006286248697433758
1989-04-07,0.005074213532454571
1989-04-08,0.005074213532454571
1989-04-09,0.00554814733665168
1989-04-10,0.006613476977439213
1989-04-11,0.006680059816994829
1989-04-12,0.006680059816994829
1989-04-13,0.006917802836168101
1989-04-14,0.006917802836168101
1989-04-15,0.007051602373825346
1989-04-16,0.007051602373825346
1989-04-17,0.007251609070036029
1989-04-18,0.007251609070036029
1989-04-19,0.005089076547099355
1989-04-20,0.004378113793084964
1989-04-21,0.007031900079433218
1989-04-22,0.007032128611969852
1989-04-23,0.007592059991838055
1989-04-24,0.007592059991838055
1989-04-25,0.007592059991838055
1989-04-26,0.003965805060003594
1989-04-27,0.002252094577419725
1989-04-28,0.002252094577419725
1989-04-29,0.002252094577419725
1989-04-30,0.002252094577419725
1989-05-01,0.0021605818774404497
1989-05-02,0.0021605818774404497
1989-05-03,0.005673534032962622
1989-05-04,0.003340183032463453
1989-05-05,0.0027246471312598304
1989-05-06,0.0046462980827975805
1989-05-07,0.0046462980827975805
1989-05-08,0.0046462980827975805
1989-05-09,0.002399590653024378
1989-05-10,0.002399590653024378
1989-05-11,0.002399590653024378
1989-05-12,0.002399590653024378
1989-05-13,0.002399590653024378
1989-05-14,0.002399590653024378
1989-05-15,0.002399590653024378
1989-05-16,0.002399590653024378
1989-05-17,0.002399590653024378
1989-05-18,0.004294313423846261
1989-05-19,0.004294313423846261
1989-05-20,0.004294313423846261
1989-05-21,0.004294313423846261
1989-05-22,0.003848910174102574
1989-05-23,0.003848910174102574
1989-05-24,0.003848910174102574
1989-05-25,0.003848910174102574
1989-05-26,0.003848910174102574
1989-05-27,0.003848910174102574
1989-05-28,0.003848910174102574
1989-05-29,0.003848910174102574
1989-05-30,0.003848910174102574
1989-05-31,0.019843673791092083
1989-06-01,0.01984369644649748
1989-06-02,0.019843673791092083
1989-06-03,0.019843673791092083
1989-06-04,0.019843673791092083
1989-06-05,0.019843673791092083
1989-06-06,0.013165517965495801
1989-06-07,0.008628617561394466
1989-06-08,0.008628617569854573
1989-06-09,0.0067524225897134865
1989-06-10,0.006774931369170407
1989-06-11,0.006774931369170407
1989-06-12,0.006774988971521879
1989-06-13,0.006774991218476694
1989-06-14,0.006813295797091956
1989-06-15,0.0068132935627696
1989-06-16,0.0074842658676971645
1989-06-17,0.0074842658676971645
1989-06-18,0.011065498062746036
1989-06-19,0.011065498062746036
1989-06-20,0.011206432258943693
1989-06-21,0.011750617413927439
1989-06-22,0.01206243617761121
1989-06-23,0.010844857788569116
1989-06-24,0.006869541248337532
1989-06-25,0.006869541248337532
1989-06-26,0.006964824097746438
1989-06-27,0.006964824097746438
1989-06-28,0.006869541248337532
1989-06-29,0.0058588306873272634
1989-06-30,0.0048363377785113695
1989-07-01,0.008272781255307254
1989-07-02,0.008272781255307254
1989-07-03,0.008797636465068556
1989-07-04,0.008797636465068556
1989-07-05,0.009284956070974043
1989-07-06,0.009915397499037165
1989-07-07,0.009915397499037165
1989-07-08,0.009915397499037165
1989-07-09,0.014949588570123283
1989-07-10,0.0134108093589616
1989-07-11,0.004970800073884827
1989-07-12,0.004415968079982838
1989-07-13,0.004415968079982838
1989-07-14,0.0029244746693681037
1989-07-15,0.0029244746693681037
1989-07-16,0.0027233095779960964
1989-07-17,0.0027233095779960964
1989-07-18,0.0027233095779960964
1989-07-19,0.0027233095779960964
1989-07-20,0.002678059384762896
1989-07-21,0.002676081407321178
1989-07-22,0.002676081407321178
1989-07-23,0.0014380150880357095
1989-07-24,0.0014380150880357095
1989-07-25,0.0014380150880357095
1989-07-26,0.002381133812514829
1989-07-27,0.0016285723504377405
1989-07-28,0.0015025051663808435
1989-07-29,0.0015025051663808435
1989-07-30,0.0015025051663808435
1989-07-31,0.0019432951844039754
1989-08-01,0.0025630625633540475
1989-08-02,0.0032921426007121676
1989-08-03,0.003024750011865798
1989-08-04,0.004473820757070853
1989-08-05,0.004473820757070853
1989-08-06,0.00517231038602809
1989-08-07,0.00517231038602809
1989-08-08,0.00517231038602809
1989-08-09,0.0029004998053883822
1989-08-10,0.0030084301414986282
1989-08-11,0.0030084301414986282
1989-08-12,0.003001450824172141
1989-08-13,0.003001450824172141
1989-08-14,0.003001450824172141
1989-08-15,0.003001450824172141
1989-08-16,0.00364807212705465
1989-08-17,0.004448227773280188
1989-08-18,0.0036771083512523004
1989-08-19,0.0036771083512523004
1989-08-20,0.003728299901156988
1989-08-21,0.003728299901156988
1989-08-22,0.003728299901156988
1989-08-23,0.0037662898009447185
1989-08-24,0.0037662898009447185
1989-08-25,0.003034946582811521
1989-08-26,0.0030969438193584197
1989-08-27,0.0030969438193584197
1989-08-28,0.0030969438193584197
1989-08-29,0.0030969438193584197
1989-08-30,0.0031696437465132538
1989-08-31,0.004266006588372588
1989-09-01,0.0042540766995543
1989-09-02,0.005249890343695911
1989-09-03,0.007084236665938778
1989-09-04,0.007084236665938778
1989-09-05,0.007084236665938778
1989-09-06,0.009881912612616848
1989-09-07,0.009881912612616848
1989-09-08,0.009881912612616848
1989-09-09,0.010628024197800819
1989-09-10,0.009418001913837234
1989-09-11,0.009418001913837234
1989-09-12,0.005860619442979369
1989-09-13,0.006094312017074556
1989-09-14,0.017523609796743885
1989-09-15,0.017523609796743885
1989-09-16,0.017523609796743885
1989-09-17,0.017523609796743885
1989-09-18,0.017523609796743885
1989-09-19,0.017523609796743885
1989-09-20,0.016397119587508023
1989-09-21,0.017523609796743885
1989-09-22,0.017516833583300022
1989-09-23,0.017516833583300022
1989-09-24,0.017516833583300022
1989-09-25,0.01985463602289384
1989-09-26,0.018870018767406425
1989-09-27,0.018870018767406425
1989-09-28,0.019438645700388
1989-09-29,0.019438645700388
1989-09-30,0.019438645700388
1989-10-01,0.01942064523249203
1989-10-02,0.01942064523249203
1989-10-03,0.01942064523249203
1989-10-04,0.00338217194994635
1989-10-05,0.0033092919881387143
1989-10-06,0.004594067542463584
1989-10-07,0.004594067542463584
1989-10-08,0.0035438417471891862
1989-10-09,0.006048326792528207
1989-10-10,0.006048326792528207
1989-10-11,0.013502463379896284
1989-10-12,0.013649229816348397
1989-10-13,0.013649229816348397
1989-10-14,0.013649229816348397
1989-10-15,0.013649229816348397
1989-10-16,0.013649229816348397
1989-10-17,0.013649229816348397
1989-10-18,0.005682600027613762
1989-10-19,0.005682600027613762
1989-10-20,0.005682600027613762
1989-10-21,0.005682600027613762
1989-10-22,0.005682600027613762
1989-10-23,0.00708959078181559
1989-10-24,0.00708959078181559
1989-10-25,0.00708959078181559
1989-10-26,0.010050819449298165
1989-10-27,0.009121573898408536
1989-10-28,0.007623407544952567
1989-10-29,0.007623407544952567
1989-10-30,0.007684576923637883
1989-10-31,0.007684576923637883
1989-11-01,0.007684576923637883
1989-11-02,0.007684576923637883
1989-11-03,0.00456835984487103
1989-11-04,0.004582516625501732
1989-11-05,0.004582516625501732
1989-11-06,0.004582516625501732
1989-11-07,0.00906385269658545
1989-11-08,0.007500705309657198
1989-11-09,0.007332798766298991
1989-11-10,0.008237162086675883
1989-11-11,0.00846085586955419
1989-11-12,0.00846085586955419
1989-11-13,0.007184919446127561
1989-11-14,0.007184919446127561
1989-11-15,0.007016091265751307
1989-11-16,0.006700796243951841
1989-11-17,0.006700796243951841
1989-11-18,0.006700796243951841
1989-11-19,0.006700796243951841
1989-11-20,0.008501644140976665
1989-11-21,0.008501644140976665
1989-11-22,0.008560170293385221
1989-11-23,0.008188864295523422
1989-11-24,0.006692535496839919
1989-11-25,0.006679809760156676
1989-11-26,0.006679809760156676
1989-11-27,0.005983960028243525
1989-11-28,0.006679809760156676
1989-11-29,0.007038451795763641
1989-11-30,0.006776585785522406
1989-12-01,0.02305451028881154
1989-12-02,0.023057849770733968
1989-12-03,0.023057849770733968
1989-12-04,0.023057849770733968
1989-12-05,0.02321743796473109
1989-12-06,0.023294820134405432
1989-12-07,0.023108078749539473
1989-12-08,0.023108078749539473
1989-12-09,0.023108078749539473
1989-12-10,0.023108078749539473
1989-12-11,0.025337317022241273
1989-12-12,0.025337317022241273
1989-12-13,0.02531879414323177
1989-12-14,0.027071913148933893
1989-12-15,0.027080758314616715
1989-12-16,0.027080758314616715
1989-12-17,0.027080758314616715
1989-12-18,0.027080758314616715
1989-12-19,0.02776755497841994
1989-12-20,0.025779226646935945
1989-12-21,0.01537410964158166
1989-12-22,0.0155578502012588
1989-12-23,0.015535792165059166
1989-12-24,0.015288298507410402
1989-12-25,0.015288298507410402
1989-12-26,0.015535792165059166
1989-12-27,0.015535792165059166
1989-12-28,0.01584354161109599
1989-12-29,0.01584354161109599
1989-12-30,0.01584354161109599
1989-12-31,0.017624509700528458
1990-01-01,0.017624509700528458
1990-01-02,0.017624509700528458
1990-01-03,0.017624509700528458
1990-01-04,0.010706314802204783
1990-01-05,0.010706314802204783
1990-01-06,0.01805101554658847
1990-01-07,0.018122745753279084
1990-01-08,0.018122745753279084
1990-01-09,0.018122745753279084
1990-01-10,0.018122745753279084
1990-01-11,0.0009935685098502276
1990-01-12,0.0008615029816280515
1990-01-13,0.0008615029816280515
1990-01-14,0.0008615029816280515
1990-01-15,0.0008615029816280515
1990-01-16,0.002607208240638985
1990-01-17,0.002607208240638985
1990-01-18,0.010821732996171191
1990-01-19,0.01081456788854812
1990-01-20,0.017545446863305683
1990-01-21,0.021023938465403954
1990-01-22,0.021023938465403954
1990-01-23,0.016642511093052544
1990-01-24,0.016642511093052544
1990-01-25,0.016642511093052544
1990-01-26,0.02627153292851702
1990-01-27,0.007178898956052325
1990-01-28,0.007178898956052325
1990-01-29,0.010414882360621732
1990-01-30,0.010414882360621732
1990-01-31,0.012654393756020267
1990-02-01,0.012714961605581299
1990-02-02,0.01584383195882958
1990-02-03,0.019382716970241527
1990-02-04,0.027003621244301956
1990-02-05,0.027003621244301956
1990-02-06,0.030188902433183566
1990-02-07,0.0113904656030234
1990-02-08,0.023974374856507736
1990-02-09,0.02321396043395348
1990-02-10,0.02321396043395348
1990-02-11,0.023481138297307542
1990-02-12,0.02336158286250221
1990-02-13,0.02334655168183606
1990-02-14,0.02274912561975271
1990-02-15,0.01878990877706806
1990-02-16,0.023059559873023543
1990-02-17,0.023138644841306365
1990-02-18,0.023138644841306365
1990-02-19,0.023138644841306365
1990-02-20,0.04357223501287705
1990-02-21,0.022494058748549213
1990-02-22,0.022494058748549213
1990-02-23,0.02197652704653036
1990-02-24,0.024736318854534346
1990-02-25,0.024736318854534346
1990-02-26,0.024736318854534346
1990-02-27,0.025256089904077905
1990-02-28,0.02445863864204806
1990-03-01,0.02445863864204806
1990-03-02,0.023666648803573505
1990-03-03,0.023666648803573505
1990-03-04,0.023666648803573505
1990-03-05,0.020222358608334906
1990-03-06,0.020222358608334906
1990-03-07,0.012178558601828449
1990-03-08,0.010681032102319854
1990-03-09,0.010681032102319854
1990-03-10,0.00682828759777453
1990-03-11,0.00682828759777453
1990-03-12,0.00682828759777453
1990-03-13,0.006828402003883345
1990-03-14,0.006828402003883345
1990-03-15,0.006550631157804535
1990-03-16,0.006550631157804535
1990-03-17,0.006550631157804535
1990-03-18,0.006550631157804535
1990-03-19,0.0060259868600145115
1990-03-20,0.006025858839133173
1990-03-21,0.004860763860265074
1990-03-22,0.004860763860265074
1990-03-23,0.004860763860265074
1990-03-24,0.00376099741481249
1990-03-25,0.003656464306630925
1990-03-26,0.003656464306630925
1990-03-27,0.003673499689964497
1990-03-28,0.009506275300671413
1990-03-29,0.008758483179658794
1990-03-30,0.008754579062660093
1990-03-31,0.008754579062660093
1990-04-01,0.008754579062660093
1990-04-02,0.008754579062660093
1990-04-03,0.008754579062660093
1990-04-04,0.009882690856982814
1990-04-05,0.005801828246149916
1990-04-06,0.00580912507292869
1990-04-07,0.007805987649880647
1990-04-08,0.007805987649880647
1990-04-09,0.007805987649880647
1990-04-10,0.007805987649880647
1990-04-11,0.013181833357953268
1990-04-12,0.015048431164054861
1990-04-13,0.014750718475141462
1990-04-14,0.014750718475141462
1990-04-15,0.012302832439073937
1990-04-16,0.012303996721929073
1990-04-17,0.012302918418528012
1990-04-18,0.012302918418528012
1990-04-19,0.013635608263172592
1990-04-20,0.013605325778424401
1990-04-21,0.013695544283626276
1990-04-22,0.013695544283626276
1990-04-23,0.013695544283626276
1990-04-24,0.017370447361944263
1990-04-25,0.017370447361944263
1990-04-26,0.018612752739525215
1990-04-27,0.004700084161014678
1990-04-28,0.004700084161014678
1990-04-29,0.004700084161014678
1990-04-30,0.007506516394230344
1990-05-01,0.007506516394230344
1990-05-02,0.007498103434646543
1990-05-03,0.0041979860866245946
1990-05-04,0.0033720805524094805
1990-05-05,0.0033720805524094805
1990-05-06,0.0033720805524094805
1990-05-07,0.0045615064904097205
1990-05-08,0.0045615064904097205
1990-05-09,0.0045615064904097205
1990-05-10,0.0045615064904097205
1990-05-11,0.0045615064904097205
1990-05-12,0.0045615064904097205
1990-05-13,0.0045615064904097205
1990-05-14,0.0045615064904097205
1990-05-15,0.0027083672294198643
1990-05-16,0.014861074860206483
1990-05-17,0.014861074860206483
1990-05-18,0.014861074860206483
1990-05-19,0.011108633116024365
1990-05-20,0.011108633116024365
1990-05-21,0.011108633116024365
1990-05-22,0.005223548201650046
1990-05-23,0.006792176116515475
1990-05-24,0.006792176116515475
1990-05-25,0.006792176116515475
1990-05-26,0.007198508193526211
1990-05-27,0.005738943189223403
1990-05-28,0.005738943189223403
1990-05-29,0.005738943189223403
1990-05-30,0.004746660245842215
1990-05-31,0.005183943437869346
1990-06-01,0.0048251479533829725
1990-06-02,0.005013041086864443
1990-06-03,0.005013041086864443
1990-06-04,0.005013041086864443
1990-06-05,0.005028235001458645
1990-06-06,0.004029167086186227
1990-06-07,0.004007913105129484
1990-06-08,0.004007913105129484
1990-06-09,0.004007913105129484
1990-06-10,0.004007913105129484
1990-06-11,0.004007913105129484
1990-06-12,0.004007913105129484
1990-06-13,0.004007913105129484
1990-06-14,0.004007913105129484
1990-06-15,0.004007913105129484
1990-06-16,0.004007913105129484
1990-06-17,0.004007913105129484
1990-06-18,0.004007913105129484
1990-06-19,0.004007913105129484
1990-06-20,0.00427563223363328
1990-06-21,0.004390846176108012
1990-06-22,0.004390846176108012
1990-06-23,0.004390846176108012
1990-06-24,0.004390846176108012
1990-06-25,0.004390846176108012
1990-06-26,0.004249870672001972
1990-06-27,0.013751629439484103
1990-06-28,0.004402061812615249
1990-06-29,0.00359426363344954
1990-06-30,0.011204829485453772
1990-07-01,0.011204829485453772
1990-07-02,0.019033119790877972
1990-07-03,0.019034086283858
1990-07-04,0.01911340833534808
1990-07-05,0.01911340833534808
1990-07-06,0.026776223504943443
1990-07-07,0.011044338417120976
1990-07-08,0.011044338417120976
1990-07-09,0.011007166260659151
1990-07-10,0.011093910850151583
1990-07-11,0.0109462698629732
1990-07-12,0.011405871478087819
1990-07-13,0.00414492232360165
1990-07-14,0.00414492232360165
1990-07-15,0.00414492232360165
1990-07-16,0.004381633894908539
1990-07-17,0.004381633894908539
1990-07-18,0.005955518299360035
1990-07-19,0.006130055205677403
1990-07-20,0.006135573085265924
1990-07-21,0.006173436275233205
1990-07-22,0.006173978979276258
1990-07-23,0.006173978979276258
1990-07-24,0.006173978979276258
1990-07-25,0.0065957500225227415
